Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Gender_Male,School_Type_Public,Internet_Access_Yes,Extracurricular_Activities_Yes,Learning_Disabilities_Yes
22,88,1,1,5,87,0,1,0,2,1,3,2,0,70,1,1,1,1,0
21,75,1,0,8,75,2,1,1,1,0,2,0,1,65,1,0,1,1,0
14,97,0,1,7,73,1,2,1,0,2,3,1,1,68,1,1,1,1,0
20,64,1,0,6,73,2,3,1,2,0,5,2,2,65,0,1,1,1,0
14,75,2,1,8,52,1,3,1,1,1,1,2,0,65,1,1,1,0,0
20,88,1,1,7,68,1,0,0,2,2,4,1,0,69,0,1,1,1,0
17,69,1,1,10,56,1,1,1,1,1,4,0,0,63,0,1,1,0,0
35,86,0,1,8,59,1,2,0,0,2,2,1,1,70,0,1,1,0,0
20,67,0,0,7,98,1,1,1,1,1,4,1,0,64,1,1,1,1,0
12,62,1,2,7,63,2,1,2,1,1,4,0,0,62,0,1,1,1,0
19,65,2,2,5,74,1,1,0,1,2,3,0,0,66,0,0,1,1,0
23,97,2,0,9,94,2,2,0,1,2,3,0,1,73,1,1,1,1,0
30,82,1,2,7,71,1,3,0,2,1,3,2,2,72,0,1,1,1,0
16,92,1,1,7,76,2,0,2,1,1,2,2,2,68,1,0,0,1,0
11,73,1,2,5,58,1,0,1,1,2,4,1,0,62,1,0,0,0,0
25,84,1,0,8,64,1,2,0,1,1,4,0,0,67,1,0,1,0,0
12,80,1,0,6,75,1,1,0,2,0,4,0,1,62,1,1,1,0,0
17,98,2,2,6,68,1,2,1,1,2,3,0,0,72,1,1,1,0,0
18,90,0,2,7,52,2,2,1,2,0,2,0,0,67,1,1,1,0,0
20,89,2,1,6,70,0,1,0,1,2,3,0,1,68,0,0,1,1,0
24,62,0,2,6,91,1,2,1,1,1,3,0,1,65,0,1,1,1,0
16,82,1,1,7,56,0,0,2,2,0,1,0,2,79,0,0,1,0,1
18,79,2,0,9,51,2,2,1,1,2,3,0,0,66,1,0,1,0,0
20,97,1,1,8,56,0,1,0,1,1,2,0,0,68,0,0,1,1,0
21,70,0,0,8,84,1,1,2,2,2,3,2,0,65,1,1,1,1,1
21,71,1,2,8,90,1,3,0,1,1,4,0,1,67,0,1,1,1,0
23,76,1,2,6,52,0,3,1,1,1,4,1,1,67,1,1,1,1,0
25,70,0,1,9,94,1,1,1,1,1,4,0,1,67,1,1,1,1,0
22,65,1,1,4,81,2,5,1,1,2,4,1,2,68,0,1,1,1,0
23,94,1,2,8,76,0,3,1,1,2,3,0,1,72,1,1,1,0,0
11,82,2,1,8,63,2,1,1,1,1,5,0,0,65,1,1,1,0,0
20,94,0,1,7,69,0,0,0,1,2,3,0,1,65,0,1,1,0,1
23,93,1,1,6,97,0,1,1,1,2,2,1,1,70,1,1,0,1,0
24,71,1,1,7,96,1,2,0,1,0,2,0,0,67,1,1,1,1,0
16,82,1,2,6,81,1,1,1,1,1,4,1,0,68,1,0,1,1,0
16,63,1,1,8,79,1,2,0,2,2,3,1,1,63,1,1,1,0,0
17,97,1,1,8,61,0,2,0,1,1,2,0,0,68,1,1,1,1,0
23,76,1,2,8,98,1,0,1,0,1,2,2,1,69,0,1,1,1,0
26,76,0,0,8,88,0,2,0,0,2,4,0,0,66,1,1,1,1,0
18,72,2,1,8,69,2,2,2,1,1,4,0,2,64,0,1,0,1,1
25,78,2,0,8,91,1,3,0,1,0,4,0,0,69,1,1,1,1,0
21,70,0,1,6,61,1,1,0,1,1,3,0,0,62,1,1,1,0,0
19,75,1,2,5,61,2,0,1,1,0,3,0,0,65,0,1,1,1,0
19,92,1,1,7,90,1,1,0,2,2,2,0,0,70,0,1,1,1,0
24,93,0,2,8,78,1,1,2,1,1,4,0,0,72,0,1,1,1,0
22,72,1,1,5,78,2,1,0,2,2,3,0,0,66,0,1,1,0,0
34,79,2,0,7,79,0,3,1,2,0,2,0,1,70,1,0,1,1,1
15,95,1,1,9,56,1,3,0,2,2,1,0,0,67,1,1,0,0,0
23,62,2,2,7,67,0,1,0,1,0,4,2,1,65,0,1,1,1,0
17,96,1,0,9,79,0,3,1,1,1,2,2,1,68,1,0,0,1,0
15,69,0,1,9,62,0,2,1,2,1,3,0,1,62,1,1,1,1,0
20,87,0,1,7,75,2,1,0,1,0,3,2,0,68,1,1,1,1,0
21,83,2,1,6,78,1,2,2,2,2,3,0,0,69,0,1,1,0,1
38,82,1,0,6,97,0,2,0,1,0,3,1,0,72,1,0,1,0,0
19,94,0,1,7,62,1,0,1,1,0,3,0,1,65,1,1,1,0,1
13,64,1,2,5,72,1,2,1,1,1,2,2,1,63,1,0,1,1,0
22,74,2,2,5,99,1,0,0,1,1,2,1,0,68,0,1,1,1,0
8,82,2,0,4,59,1,1,1,1,1,2,1,0,62,1,1,1,0,0
19,92,1,1,7,89,1,0,0,2,1,2,2,0,69,1,0,0,1,0
20,69,1,0,10,59,1,2,2,2,2,4,0,0,65,0,1,1,0,0
25,92,2,1,4,93,2,3,2,1,1,2,0,0,74,0,1,1,0,0
26,76,2,0,7,74,1,4,1,2,2,3,0,1,70,0,1,1,1,0
17,68,1,0,7,99,2,2,1,1,2,3,0,0,65,0,1,1,1,0
19,90,2,2,7,59,0,3,2,1,1,3,1,1,70,1,1,1,0,0
15,64,0,0,9,84,0,0,1,1,1,3,1,2,59,1,1,1,1,0
13,81,0,1,6,85,0,1,0,1,1,3,0,1,63,1,0,1,1,0
22,63,0,2,4,86,0,0,0,2,1,4,1,0,64,0,1,1,1,0
12,74,0,2,6,55,2,0,1,0,2,3,2,0,63,1,1,1,1,0
18,84,2,0,6,64,1,2,0,2,2,2,0,0,67,0,1,1,0,0
14,82,1,1,4,67,1,1,2,1,1,4,0,1,65,0,1,1,1,0
23,76,1,1,7,66,1,2,1,1,1,3,1,0,67,1,1,1,0,0
31,77,2,1,5,84,1,2,2,2,2,5,0,0,73,1,1,1,0,0
12,69,2,2,7,53,0,2,0,2,1,3,1,0,64,1,1,1,1,0
9,78,0,2,6,87,1,0,1,2,2,3,2,0,65,1,0,1,0,0
19,98,1,2,5,76,1,2,1,1,2,3,0,1,72,1,0,1,1,0
20,94,2,1,8,59,2,3,1,1,2,4,0,0,72,0,1,1,0,0
21,66,2,1,7,61,1,2,2,2,1,2,1,0,66,1,1,1,0,0
17,61,2,1,7,55,2,1,1,1,0,2,1,0,62,1,0,1,1,1
19,97,0,1,8,73,1,2,1,1,0,1,1,0,68,1,0,1,0,0
22,81,1,0,7,80,0,1,1,1,2,3,1,1,67,0,1,1,1,0
26,82,2,0,7,79,1,1,1,1,2,2,2,0,69,0,1,1,0,1
8,91,2,0,6,98,1,1,1,1,2,3,0,0,67,0,0,1,0,0
18,73,1,1,5,65,1,1,0,2,0,3,1,1,63,0,1,1,0,0
21,79,0,1,7,88,0,0,0,1,0,4,0,1,65,1,0,1,1,0
14,99,2,1,6,86,0,2,2,2,0,4,1,0,71,1,0,1,0,0
30,87,1,1,8,53,0,1,0,2,1,1,2,0,70,1,0,1,0,0
16,66,1,1,7,97,1,5,0,2,2,3,2,0,68,1,1,1,1,0
20,65,1,1,8,97,2,0,0,1,0,3,1,0,65,0,1,1,1,0
23,68,1,2,6,70,1,4,1,1,2,2,0,0,68,1,1,1,1,0
16,91,1,1,5,71,1,2,2,1,0,3,1,0,69,1,1,1,1,0
9,72,1,2,10,91,1,1,2,1,1,2,0,2,62,0,1,0,1,0
17,61,0,2,7,75,1,2,1,2,0,4,1,0,62,0,1,0,1,0
26,98,2,0,8,90,0,1,2,0,2,2,2,1,72,0,1,1,0,1
18,67,2,1,5,52,2,0,1,1,1,4,2,1,64,1,0,1,0,0
15,60,2,1,7,63,0,0,0,2,2,1,0,2,58,0,1,1,0,1
26,69,2,1,9,55,0,1,0,1,1,3,1,0,66,1,1,1,0,0
18,69,1,0,5,73,0,1,0,2,2,4,2,1,64,1,1,1,1,0
17,77,1,2,10,93,0,3,2,2,2,1,1,2,68,0,0,1,1,0
21,97,0,0,7,78,1,0,2,1,1,3,2,0,69,0,1,1,0,0
25,95,0,2,6,76,1,1,0,1,2,5,0,0,71,1,1,1,0,0
34,78,1,2,8,68,1,1,1,1,0,2,1,0,71,1,1,1,1,0
25,76,1,1,9,53,1,0,2,2,2,3,0,1,67,1,0,1,1,0
27,82,2,0,6,88,1,2,2,2,1,3,0,0,71,1,0,1,1,0
17,70,1,1,6,79,0,2,1,1,2,3,0,0,64,0,1,1,1,0
14,62,1,1,7,97,2,0,1,1,2,1,0,1,62,1,1,1,1,0
20,98,1,1,8,72,1,1,2,1,0,4,0,0,70,0,1,1,0,0
21,67,0,2,7,70,0,2,0,1,0,2,2,1,63,0,0,1,0,0
14,68,2,1,8,99,2,0,2,1,2,3,0,0,66,0,1,1,1,0
19,79,1,1,8,57,0,2,0,0,2,3,0,1,65,1,1,1,1,0
22,80,1,2,7,63,1,1,2,1,2,3,1,0,69,1,1,1,0,0
22,61,2,0,6,74,1,1,0,1,0,3,0,0,63,1,1,1,1,0
23,66,1,1,7,76,0,1,2,1,1,2,1,1,64,1,1,1,0,0
22,75,1,1,10,77,2,2,0,0,1,2,0,0,66,1,1,1,1,0
17,87,1,1,7,61,1,4,2,1,0,3,0,0,67,0,1,1,1,1
17,69,2,2,9,96,1,2,0,1,0,3,1,2,66,1,1,1,1,0
13,77,0,2,6,85,0,2,0,1,1,4,2,0,65,0,1,1,0,0
31,82,2,1,7,63,1,2,2,1,2,2,2,1,72,1,0,0,1,0
20,96,2,1,8,65,2,0,1,0,1,2,0,0,70,0,1,1,1,0
19,73,1,1,9,94,1,1,2,0,2,1,1,0,67,0,1,1,1,0
14,65,1,2,9,69,0,4,1,1,1,3,1,0,64,1,1,1,0,0
38,80,2,1,5,78,1,1,0,1,2,4,1,2,72,0,1,1,0,0
14,90,1,1,9,56,1,0,0,1,1,4,0,0,65,0,1,1,1,0
17,64,2,0,10,63,1,0,2,1,2,3,0,1,62,0,1,1,1,0
22,77,1,2,6,71,2,3,0,1,0,4,0,2,67,0,1,1,0,0
24,61,1,1,6,83,2,0,1,1,2,3,0,0,64,1,1,1,0,1
26,61,1,1,7,64,0,0,1,1,0,3,2,0,63,1,0,1,0,0
31,79,1,2,7,98,1,1,1,2,1,2,1,1,72,1,1,1,0,0
23,72,0,1,6,61,2,1,2,1,2,5,0,0,66,1,1,1,0,0
14,94,2,1,5,89,1,0,1,1,2,1,2,0,70,0,1,1,1,0
18,84,1,0,9,68,0,0,1,2,0,2,2,0,66,0,0,1,1,0
22,78,2,2,6,92,0,1,2,2,2,3,0,1,70,1,1,1,0,0
32,76,0,0,6,96,0,0,0,2,1,2,0,1,67,0,1,1,1,0
12,80,1,1,7,59,2,1,0,2,2,2,0,0,64,0,1,1,1,0
27,62,2,1,5,75,1,2,1,2,2,2,0,0,67,1,1,1,0,0
21,96,2,2,5,58,1,0,2,2,1,4,1,2,72,1,1,1,1,0
25,100,2,0,6,85,0,1,1,1,2,3,0,0,72,1,1,1,0,0
19,67,2,1,8,92,0,2,2,1,1,5,2,1,68,0,1,1,1,0
15,65,1,1,7,69,1,1,2,1,1,3,2,0,64,0,1,1,1,0
25,66,2,1,4,70,1,1,2,1,2,3,0,1,66,1,1,0,1,0
24,86,0,2,9,60,1,0,0,2,2,3,1,2,68,1,0,1,0,0
26,86,0,0,8,65,0,0,0,2,1,4,0,0,66,0,1,1,0,0
20,94,0,2,7,66,2,1,0,2,2,1,0,0,70,0,0,1,1,0
16,90,2,2,7,58,2,1,0,1,1,4,2,0,70,0,1,1,1,0
11,78,0,2,8,65,1,0,1,1,1,2,0,0,62,0,0,1,1,0
25,85,0,1,10,95,1,0,1,0,2,1,1,0,69,1,1,1,1,0
23,88,1,1,8,66,0,2,1,2,2,2,1,1,69,1,0,1,1,0
14,81,1,1,7,64,1,2,1,1,2,4,1,0,66,1,1,1,1,1
17,79,2,2,5,69,1,4,0,1,0,3,2,0,68,0,1,1,0,0
17,86,1,2,7,98,1,2,0,2,2,5,2,1,71,1,1,1,0,0
11,82,1,1,8,88,1,1,0,1,0,2,2,1,64,0,0,0,1,0
15,86,0,2,7,60,1,2,1,1,2,3,1,0,67,1,1,1,0,0
13,85,1,2,6,88,1,2,1,2,2,3,0,1,68,0,1,1,1,0
18,89,0,2,8,88,0,0,2,1,0,1,0,1,67,1,1,1,1,0
16,86,1,1,6,98,2,1,0,1,1,3,2,0,68,1,1,1,0,0
10,81,1,2,8,95,1,5,0,2,2,3,0,0,69,0,1,1,1,0
32,87,1,2,6,55,1,0,0,2,1,3,0,0,71,1,1,1,1,0
28,78,2,0,4,73,0,3,0,1,2,4,0,1,68,0,0,0,1,0
15,70,2,2,6,85,2,0,0,1,2,2,1,1,65,1,0,1,0,0
22,60,0,1,7,99,1,1,0,2,1,3,1,1,63,1,1,1,0,0
23,82,0,1,8,54,1,0,1,2,0,1,0,0,65,0,1,1,1,0
27,84,2,2,8,68,0,3,0,2,2,2,2,0,72,0,0,1,0,1
15,99,0,1,5,75,0,2,1,0,1,1,1,1,67,1,1,1,1,0
27,74,1,2,7,71,1,1,1,1,2,3,0,0,69,0,1,1,0,0
17,76,1,1,6,73,1,3,0,2,1,3,2,0,67,1,0,1,0,0
12,68,2,1,6,68,0,2,1,1,2,4,1,0,64,1,1,1,1,0
24,63,1,0,6,99,0,0,0,1,2,3,0,1,62,0,1,0,0,0
28,91,0,1,7,90,1,2,2,0,1,3,0,0,71,1,0,1,0,0
36,70,0,2,10,87,1,2,0,1,2,3,0,0,70,1,1,1,0,0
13,84,0,1,10,71,0,1,1,2,1,3,1,1,64,1,1,1,0,0
24,88,1,1,6,94,1,0,0,1,0,2,2,1,69,1,0,1,1,0
18,79,1,1,7,55,1,1,0,2,2,3,0,1,65,0,1,1,1,0
25,95,2,2,7,57,1,2,2,1,0,2,1,1,73,0,0,1,1,0
11,78,1,0,7,98,0,2,1,1,1,3,0,0,64,0,1,1,1,0
12,71,1,2,8,78,0,2,1,1,0,2,2,0,64,0,1,1,1,0
15,96,1,1,7,58,1,3,1,1,1,4,2,1,70,1,1,1,1,0
20,94,0,0,6,97,0,2,1,1,2,5,1,0,70,1,1,1,1,0
16,67,2,2,9,99,1,2,1,1,1,2,0,1,64,1,1,1,0,1
24,61,0,1,5,94,1,3,1,2,1,2,1,1,64,0,0,1,0,1
26,64,1,1,7,62,2,3,1,2,0,2,0,0,66,1,0,1,1,0
24,71,0,2,5,64,1,1,1,1,1,3,1,0,66,1,1,1,1,0
30,99,1,1,5,70,0,2,1,1,1,4,0,0,74,0,1,1,1,0
22,82,2,2,8,79,1,2,1,1,0,1,1,0,69,0,1,0,0,0
13,75,0,2,6,100,2,1,1,1,2,3,2,0,67,1,1,1,1,0
28,96,1,1,4,98,2,5,0,1,1,5,0,2,73,1,1,1,0,1
16,78,0,1,6,96,2,0,1,1,2,1,2,0,66,0,1,1,0,0
25,73,2,1,6,54,2,2,1,1,1,4,0,1,67,0,1,1,0,0
29,98,1,2,5,88,0,3,0,1,1,2,1,0,75,1,1,1,1,0
23,94,1,2,8,94,0,2,1,2,2,2,0,0,73,1,1,1,1,0
11,94,1,1,5,67,1,2,2,1,1,5,0,0,67,0,1,1,0,0
14,80,2,0,6,61,1,0,1,2,1,4,1,1,65,0,1,1,1,0
28,92,1,1,7,87,0,1,0,0,2,1,0,0,71,0,1,1,1,0
19,67,1,1,6,55,0,1,1,1,1,4,0,0,63,1,1,1,1,0
20,83,1,0,6,97,2,2,0,2,1,4,0,1,68,0,1,1,1,0
25,99,1,2,6,58,2,0,1,1,2,4,0,0,72,1,0,1,0,0
24,72,0,2,5,73,0,2,1,2,2,2,0,0,67,1,1,1,1,0
22,92,1,2,6,99,0,1,1,1,0,4,1,0,71,0,1,1,0,0
19,80,0,0,8,99,2,1,0,1,2,4,2,0,67,1,1,1,0,0
18,62,1,2,6,89,1,0,2,2,2,3,2,0,66,0,0,1,1,0
25,91,1,2,7,92,1,3,0,1,0,5,0,0,72,1,1,1,0,0
23,67,0,0,9,98,1,2,0,2,0,0,1,0,64,0,1,1,0,0
18,85,1,1,8,96,1,0,2,2,0,3,1,1,68,1,1,1,0,0
26,63,2,2,5,81,1,0,0,1,0,2,0,1,65,0,1,1,0,0
19,98,1,2,8,87,2,1,1,1,2,4,2,1,74,1,0,1,1,0
15,72,1,0,9,80,1,4,1,2,1,4,1,1,65,0,0,1,1,0
15,69,2,0,6,75,1,2,0,2,2,2,0,0,63,0,1,0,1,0
14,65,1,1,5,94,1,5,0,1,0,3,2,1,65,1,0,1,1,0
18,98,0,2,6,87,1,0,1,1,1,1,0,0,70,1,1,1,1,0
27,88,1,2,7,93,1,0,0,1,1,4,0,1,71,1,1,1,1,0
15,90,1,1,8,55,1,1,0,1,1,1,1,0,66,0,1,1,1,0
21,80,1,1,6,79,0,2,1,2,2,3,1,0,69,1,1,1,1,0
16,79,1,2,4,66,2,2,1,1,1,2,1,1,67,1,1,1,1,0
18,64,1,2,5,76,0,1,0,1,2,4,0,1,64,1,1,1,1,0
11,82,2,2,8,81,2,2,0,2,2,2,0,1,67,0,1,1,0,0
19,70,1,2,10,92,1,1,0,2,2,4,0,0,67,1,1,1,1,0
19,99,2,1,7,52,1,1,1,1,1,4,0,0,70,1,1,1,0,0
23,92,2,2,9,58,1,2,0,1,1,1,2,0,71,0,0,1,0,0
21,77,1,0,5,96,2,2,0,2,1,5,0,0,68,0,0,1,1,0
13,66,2,2,6,98,0,1,2,2,2,2,0,0,65,1,1,1,0,0
27,91,1,1,4,53,1,1,0,1,2,3,2,0,70,0,0,1,0,0
21,65,1,2,8,67,0,1,0,1,2,4,0,0,64,0,1,0,1,0
21,68,2,2,6,50,2,3,1,0,1,4,0,0,67,1,0,1,1,0
20,68,0,0,8,88,1,5,0,0,1,3,0,1,63,1,0,1,0,0
17,82,1,0,6,84,2,2,0,0,0,3,0,1,65,0,1,1,1,0
21,91,1,1,10,78,2,2,0,2,0,2,0,0,70,1,1,1,1,0
23,73,1,2,10,85,1,1,0,1,1,3,1,0,67,1,1,1,0,0
10,63,1,2,4,77,0,3,0,1,1,3,0,0,60,1,0,0,0,0
17,79,0,2,8,62,0,1,0,1,1,3,0,0,64,0,1,1,0,0
18,90,0,1,6,88,0,1,1,1,0,1,0,1,65,0,0,1,0,0
22,69,1,1,8,89,0,0,0,2,2,5,0,1,64,0,1,0,0,0
27,69,1,0,5,93,1,1,1,1,2,4,1,1,67,1,1,1,1,0
15,98,1,1,9,98,2,0,1,1,2,3,0,0,71,0,0,1,1,0
17,98,1,1,9,87,0,0,2,1,2,3,0,1,69,0,0,1,0,0
17,100,1,2,5,53,0,1,1,2,2,4,0,0,70,1,1,1,1,0
15,92,1,1,7,51,1,1,2,2,2,3,1,0,69,0,1,1,1,0
18,68,2,2,7,87,2,3,1,1,2,4,0,0,69,1,1,1,1,0
25,68,0,1,8,53,0,2,1,1,1,3,1,1,64,0,1,1,1,0
14,74,0,1,7,66,1,0,1,2,0,3,2,0,63,1,0,1,1,0
23,73,2,1,8,57,1,3,1,1,2,2,1,0,67,1,1,1,0,0
10,98,1,1,7,98,0,0,1,1,1,3,1,1,66,0,1,0,0,0
17,92,1,2,8,66,1,2,0,1,2,3,0,0,69,0,1,1,1,0
18,89,1,1,5,53,1,5,0,2,1,4,1,0,69,1,0,1,0,0
30,67,1,1,7,97,2,2,2,1,1,3,0,0,69,1,1,1,0,1
18,96,1,2,9,80,2,1,0,1,2,3,1,0,72,1,1,1,1,0
7,93,2,2,9,52,2,1,1,0,0,3,0,1,65,0,0,1,1,0
8,67,1,1,7,92,1,0,2,2,2,2,1,0,63,1,0,1,1,0
20,95,1,1,7,58,0,1,0,2,1,4,1,0,69,1,1,1,0,0
24,71,2,1,9,90,0,3,1,2,1,3,1,0,69,1,0,1,1,0
22,63,1,0,7,80,1,2,2,2,0,2,1,1,64,0,0,1,1,0
21,86,1,0,9,59,2,2,1,2,2,3,1,0,69,1,0,1,1,0
27,86,1,2,7,88,1,1,1,1,1,3,2,1,72,1,0,1,0,0
17,64,1,0,7,73,2,1,0,1,1,4,1,0,62,1,1,1,0,0
25,73,2,1,5,82,0,1,1,1,2,3,0,0,66,1,0,0,1,1
10,100,0,1,5,93,0,2,1,0,1,1,0,2,65,0,1,1,0,0
15,87,2,2,8,63,1,0,2,1,1,3,1,0,69,0,1,1,1,0
9,89,1,0,10,68,2,1,2,2,0,3,0,0,65,0,1,1,0,0
18,69,2,1,7,100,1,3,1,2,0,2,0,0,67,1,1,1,1,0
20,63,0,1,7,75,0,2,1,2,1,2,0,0,63,0,1,1,1,0
21,71,2,1,9,78,0,2,1,1,1,4,0,0,66,1,1,1,0,0
20,70,0,1,8,64,0,0,0,0,2,3,0,2,61,1,0,1,0,0
14,69,2,1,4,71,1,1,1,1,2,4,0,0,64,0,1,1,1,0
19,68,1,0,8,75,0,1,1,1,1,4,2,0,64,1,0,1,1,0
11,83,1,1,5,63,1,2,0,1,1,3,1,0,65,1,1,1,1,0
28,73,1,0,7,62,1,3,2,1,1,3,2,1,68,0,1,1,0,0
18,93,0,2,6,80,1,1,1,1,0,3,0,0,69,1,0,1,1,0
17,67,1,1,6,59,1,0,1,1,0,3,0,0,61,0,1,1,0,0
30,79,1,2,7,78,1,3,2,2,2,2,2,1,72,0,0,0,0,0
13,61,1,0,8,85,1,4,0,1,1,3,1,1,61,1,0,1,1,0
13,79,2,2,7,60,1,1,0,2,1,4,1,1,66,1,0,1,0,0
13,62,0,1,9,87,1,1,0,1,0,1,1,1,60,1,1,1,1,0
20,99,1,0,9,68,0,1,0,2,2,3,2,2,69,1,1,1,0,0
23,92,1,2,9,100,1,1,2,2,1,2,1,0,72,1,1,1,0,1
24,80,1,2,7,99,0,2,1,1,0,2,0,1,69,0,1,1,1,0
35,63,2,2,6,90,0,0,1,1,2,3,1,0,71,1,1,1,1,0
7,84,1,2,7,67,1,1,1,1,1,3,1,0,64,1,0,1,0,0
24,90,0,0,9,97,2,3,0,1,2,4,0,0,71,1,1,1,1,0
17,68,0,1,9,100,2,1,1,2,0,3,0,1,64,1,1,1,1,0
16,83,1,1,4,73,2,3,0,0,0,3,1,0,67,0,1,1,1,0
16,93,1,0,7,81,1,2,0,1,0,3,2,1,67,1,0,1,1,1
15,91,0,2,4,50,2,1,1,1,1,3,0,1,66,0,1,1,1,0
30,92,0,1,7,52,1,3,2,1,2,4,1,0,73,1,0,1,1,0
25,95,1,2,6,75,1,1,1,1,2,4,0,1,73,1,0,1,1,0
20,98,1,1,6,80,1,0,1,1,2,2,1,1,70,1,1,1,0,0
28,76,0,1,8,66,1,5,2,0,2,4,1,1,70,1,1,1,1,0
11,83,1,0,6,55,0,0,0,1,2,4,2,0,62,0,1,1,1,1
12,92,2,0,7,89,1,1,1,2,1,2,2,1,68,1,0,1,1,0
7,88,2,2,6,71,1,0,0,1,2,3,0,1,65,0,1,1,1,0
16,100,2,2,7,82,1,2,2,1,2,2,0,0,73,1,1,1,1,0
21,61,2,1,8,83,2,1,0,1,1,3,1,0,65,0,0,0,1,0
21,74,1,2,6,77,2,0,1,1,1,3,1,0,66,1,1,0,1,0
21,71,0,1,8,59,1,3,0,1,1,3,1,1,64,1,1,1,1,0
12,70,1,2,7,81,2,0,0,1,2,3,0,0,63,1,1,1,0,0
25,69,1,1,7,66,1,0,0,0,1,3,1,0,62,1,1,0,0,1
21,88,2,1,6,91,0,0,0,1,1,4,2,1,70,0,0,1,1,0
24,63,1,1,8,60,1,3,2,1,1,3,0,0,65,1,1,1,0,0
9,90,1,1,8,65,1,0,1,1,1,5,0,2,64,1,0,1,1,0
22,88,1,1,7,72,0,4,2,1,0,2,2,0,70,1,1,1,0,0
13,70,1,1,7,87,1,1,0,0,1,5,0,0,62,1,1,1,0,0
18,70,1,1,8,86,1,5,2,1,2,2,0,0,67,0,1,1,0,0
23,85,1,0,8,67,0,1,1,1,1,3,2,2,66,0,0,1,0,0
21,90,2,2,7,76,2,2,2,2,2,3,1,1,74,0,1,1,1,0
15,95,1,2,9,62,1,2,1,1,2,3,0,2,69,1,1,1,1,0
20,94,1,2,8,89,0,0,1,1,2,4,0,1,70,0,1,1,1,1
11,99,1,1,10,60,1,1,2,1,2,1,1,0,68,0,1,1,0,0
27,83,1,0,5,91,1,3,0,1,1,2,2,0,70,1,1,1,0,0
19,96,1,1,8,97,1,3,1,1,0,2,0,0,71,1,1,1,1,0
27,92,1,0,9,100,2,2,1,2,2,0,2,1,73,0,1,1,1,0
17,96,1,1,9,93,0,3,1,1,1,2,0,2,69,1,0,1,0,0
17,60,0,0,7,61,1,1,0,1,2,4,2,0,61,0,1,1,1,0
15,99,1,1,5,71,1,0,1,1,1,2,1,1,68,1,1,1,1,0
25,79,1,0,9,54,1,1,0,1,2,2,2,2,66,1,0,1,1,0
16,92,2,0,6,58,0,0,2,1,2,4,0,0,67,0,0,1,1,0
24,65,0,2,7,52,1,1,2,1,1,1,2,1,64,0,1,1,1,0
18,76,0,2,10,82,2,1,1,1,0,4,1,0,67,1,0,1,1,0
8,71,2,1,5,77,1,0,2,1,1,4,0,1,61,0,1,0,1,0
17,72,0,1,8,96,2,2,0,2,1,3,0,0,65,1,1,1,0,0
13,65,0,2,6,73,1,0,0,1,2,3,2,0,62,0,0,1,1,0
20,92,0,2,6,82,1,0,1,1,1,5,0,0,69,0,1,1,0,0
13,60,2,2,7,70,1,1,1,1,0,3,1,2,61,0,1,1,0,0
26,73,2,1,8,91,1,4,0,0,1,5,0,1,69,1,1,1,0,0
19,67,1,0,8,96,2,1,2,0,2,3,1,0,64,1,1,0,0,0
19,84,1,0,9,72,2,1,0,1,2,3,0,2,65,0,1,1,0,0
24,70,1,2,6,54,0,1,2,1,1,1,0,1,64,0,1,1,0,0
26,70,2,2,5,58,1,1,0,0,2,3,2,1,68,1,0,1,1,0
20,80,0,1,6,86,2,1,0,1,2,3,0,0,67,0,0,1,1,0
15,86,2,1,8,66,0,0,1,2,2,5,1,0,68,1,0,1,1,0
9,65,0,1,7,89,1,2,0,1,2,4,0,1,61,1,1,1,1,0
16,67,1,2,4,87,2,5,2,2,2,4,1,0,69,1,1,1,1,0
16,70,0,2,4,85,2,0,1,1,1,3,0,0,64,1,0,1,1,0
21,99,2,1,7,91,1,3,1,1,2,4,1,0,74,1,1,0,1,0
18,76,1,1,8,88,0,1,1,1,1,4,1,0,66,0,1,1,0,0
24,84,1,1,6,82,1,1,1,1,0,2,0,0,68,1,1,1,0,0
16,70,1,2,8,50,2,3,2,1,1,3,2,2,65,1,0,1,1,0
20,80,1,2,5,76,1,0,0,1,0,3,1,0,66,0,0,0,1,0
27,63,2,0,7,80,1,2,1,2,2,2,0,0,66,0,1,0,0,0
22,61,1,0,7,98,2,3,2,0,1,2,1,0,65,0,0,1,0,0
20,79,1,1,8,83,1,3,0,1,1,4,1,1,67,1,0,1,0,0
16,76,0,1,5,79,1,0,0,2,2,4,2,1,65,0,1,1,1,0
16,65,1,1,5,77,1,1,2,2,2,3,0,1,63,1,1,1,0,0
15,88,2,1,8,55,1,1,2,2,1,2,0,0,67,1,0,1,0,0
17,100,1,2,5,71,0,2,0,1,1,4,0,0,70,1,1,1,1,0
25,76,2,2,6,57,0,0,1,1,2,3,2,1,68,1,1,0,1,0
19,85,1,1,9,53,2,1,1,1,1,3,1,2,66,1,1,1,1,0
12,99,1,1,7,66,0,3,1,0,0,1,2,1,67,0,0,1,1,0
31,93,1,0,8,82,0,2,2,2,1,1,0,0,72,1,0,1,0,0
22,79,2,2,8,93,1,0,1,1,0,2,0,0,68,0,0,1,1,1
